TransactionID,Items
T003170,"Pork,Muffins,Chips,Bread,Paper_Towels,Soda,Nuts"
T003171,"Frozen_Vegetables,Oranges,Shampoo,Juice,Apples"
T003172,"Milk,Frozen_Dinners,Muffins,Oranges,Bananas"
T003173,"Chocolate,Frozen_Pizza,Coffee,Butter,Lettuce,Frozen_Vegetables"
T003174,"Shampoo,Detergent,Turkey,Chicken"
T003175,"Bananas,Bread,Chicken,Milk,Nuts"
T003176,"Paper_Towels,Frozen_Dinners,Bread,Frozen_Vegetables,Muffins"
T003177,"Tomato_Sauce,Pasta,Nuts,Water,Chocolate,Bread,Pork"
T003178,"Soda,Fish,Soap"
T003179,"Tomato_Sauce,Pasta,Toothpaste,Chocolate,Juice,Muffins,Detergent,Chicken,Bread"
T003180,"Coffee,Shampoo"
T003181,"Toothpaste,Cheese"
T003182,"Tomatoes,Hamburger_Buns,Lettuce,Turkey,Bagels,Cheese"
T003183,"Frozen_Dinners,Beef"
T003184,"Tomato_Sauce,Pasta,Coffee,Toothpaste"
T003185,"Chicken,Coffee,Oranges,Ice_Cream,Frozen_Pizza,Soda,Tea"
T003186,"Milk,Deodorant,Fish,Ice_Cream,Tomatoes"
T003187,"Cream,Apples"
T003188,"Beer,Salsa,Frozen_Dinners,Pork,Deodorant,Paper_Towels,Milk,Donuts,Croissants"
T003189,"Vegetables,Rice,Water,Toothpaste,Juice,Frozen_Pizza,Nuts"
T003190,"Milk,Beef,Soda,Toothpaste,Muffins"
T003191,"Croissants,Frozen_Dinners,Cheese,Bagels"
T003192,"Deodorant,Cookies,Milk"
T003193,"Yogurt,Chicken,Shampoo,Donuts"
T003194,"Lettuce,Hamburger_Buns,Tomatoes,Donuts,Soda,Chips,Chicken"
T003195,"Chips,Salsa,Ice_Cream,Chicken,Butter,Cookies"
T003196,"Dish_Soap,Lettuce,Deodorant,Apples,Crackers,Tea"
T003197,"Peanut_Butter,Bread,Deodorant,Water,Chips,Crackers,Tea,Ice_Cream,Lettuce"
T003198,"Cream,Milk,Bagels,Trash_Bags,Muffins,Deodorant"
T003199,"Oranges,Detergent,Cheese,Turkey,Crackers,Dish_Soap,Shampoo"
T003200,"Cream,Frozen_Vegetables,Toothpaste"
T003201,"Pasta,Cheese,Fish,Frozen_Vegetables,Lettuce,Deodorant,Milk"
T003202,"Chips,Nuts,Soap,Soda,Apples"
T003203,"Bananas,Cream"
T003204,"Chicken,Butter,Tea,Coffee,Pork,Apples,Water"
T003205,"Soda,Bananas,Cookies,Yogurt"
T003206,"Soap,Fish,Juice,Deodorant,Bread"
T003207,"Milk,Fish,Beef"
T003208,"Juice,Beef"
T003209,"Bread,Peanut_Butter,Paper_Towels,Nuts,Crackers,Donuts,Lettuce,Toothpaste"
T003210,"Chips,Toothpaste,Milk,Detergent"
T003211,"Chocolate,Frozen_Vegetables,Water,Crackers"
T003212,"Toothpaste,Milk,Tea,Lettuce,Soap,Tomatoes,Nuts"
T003213,"Beef,Chicken"
T003214,"Ice_Cream,Water,Paper_Towels,Butter,Tomatoes,Juice"
T003215,"Crackers,Paper_Towels"
T003216,"Tomato_Sauce,Cheese,Crackers"
T003217,"Pasta,Tomato_Sauce,Detergent,Yogurt,Shampoo,Soda,Cookies,Lettuce"
T003218,"Coffee,Chips,Tea,Crackers,Milk,Croissants,Chocolate,Shampoo"
T003219,"Detergent,Pork,Chips,Cheese,Milk,Chicken,Dish_Soap"
T003220,"Juice,Bagels,Crackers,Paper_Towels"
T003221,"Ice_Cream,Frozen_Dinners,Oranges,Muffins,Deodorant"
T003222,"Cookies,Donuts,Ice_Cream,Apples,Paper_Towels,Croissants"
T003223,"Pasta,Cheese,Donuts,Chocolate,Detergent,Butter,Ice_Cream,Bagels"
T003224,"Trash_Bags,Frozen_Vegetables"
T003225,"Beef,Oranges,Cheese,Trash_Bags,Cream,Fish,Tomatoes"
T003226,"Pork,Deodorant,Croissants,Soda,Juice,Milk,Frozen_Vegetables"
T003227,"Chocolate_Syrup,Ice_Cream,Apples,Frozen_Pizza,Trash_Bags"
T003228,"Water,Frozen_Dinners,Bagels,Donuts,Tea"
T003229,"Lettuce,Paper_Towels,Fish,Chips,Frozen_Pizza,Deodorant"
T003230,"Soda,Chips,Lettuce,Beef,Pork"
T003231,"Soap,Pork,Soda,Paper_Towels,Donuts,Tomatoes,Nuts"
T003232,"Deodorant,Water,Soap,Shampoo,Tomatoes,Lettuce"
T003233,"Deodorant,Bread"
T003234,"Chips,Beer,Deodorant,Chocolate,Soap,Bananas,Cheese,Crackers,Bread,Croissants"
T003235,"Pork,Chicken"
T003236,"Cheese,Tomato_Sauce,Paper_Towels,Ice_Cream,Chocolate,Chicken,Muffins,Beef,Milk,Soda"
T003237,"Frozen_Pizza,Chicken,Milk"
T003238,"Nuts,Detergent,Soap"
T003239,"Tomatoes,Beef,Lettuce,Shampoo,Muffins,Milk,Fish"
T003240,"Croissants,Milk,Dish_Soap,Trash_Bags"
T003241,"Milk,Bread,Soda,Cream,Yogurt,Ice_Cream"
T003242,"Chicken,Bagels,Frozen_Pizza,Juice"
T003243,"Muffins,Soap,Dish_Soap,Juice"
T003244,"Soda,Yogurt,Water,Chicken,Donuts,Milk,Crackers"
T003245,"Tea,Frozen_Pizza,Croissants,Deodorant,Soda,Bananas,Tomatoes"
T003246,"Turkey,Frozen_Dinners,Chicken,Detergent,Ice_Cream,Apples"
T003247,"Chips,Salsa,Apples,Cream,Cheese,Bananas,Frozen_Pizza,Shampoo,Muffins,Crackers"
T003248,"Pork,Deodorant,Bananas,Soda,Cookies,Apples"
T003249,"Rice,Chicken,Fish,Frozen_Dinners,Crackers,Toothpaste,Frozen_Pizza"
T003250,"Coffee,Soap"
T003251,"Detergent,Shampoo,Nuts"
T003252,"Yogurt,Trash_Bags,Lettuce,Bagels,Detergent,Shampoo,Cookies"
T003253,"Water,Butter,Bread,Milk"
T003254,"Coffee,Cream,Frozen_Pizza,Detergent,Beef,Chips,Chocolate,Trash_Bags"
T003255,"Chips,Soda,Water,Lettuce,Chocolate,Bread,Crackers,Frozen_Pizza"
T003256,"Dish_Soap,Water,Donuts"
T003257,"Chips,Dip,Water,Coffee,Dish_Soap,Ice_Cream"
T003258,"Croissants,Apples,Yogurt,Bagels,Turkey"
T003259,"Juice,Frozen_Dinners"
T003260,"Frozen_Pizza,Croissants,Apples"
T003261,"Vegetables,Chicken,Lettuce,Turkey,Coffee,Croissants,Chocolate"
T003262,"Nuts,Oranges,Soap"
T003263,"Yogurt,Soda,Dish_Soap,Cheese,Croissants,Nuts,Frozen_Vegetables"
T003264,"Fish,Crackers,Muffins,Dish_Soap,Turkey,Chicken,Paper_Towels"
T003265,"Ice_Cream,Chocolate_Syrup,Lettuce,Frozen_Pizza,Chips,Tea,Shampoo"
T003266,"Muffins,Tea,Deodorant"
T003267,"Cream,Sugar,Frozen_Dinners,Detergent"
T003268,"Ice_Cream,Nuts,Shampoo,Crackers,Oranges,Yogurt,Donuts,Soda"
T003269,"Muffins,Crackers,Frozen_Vegetables,Juice,Butter"
T003270,"Bagels,Fish,Muffins,Paper_Towels,Ice_Cream,Cheese,Bananas,Milk"
T003271,"Tomatoes,Cheese"
T003272,"Hamburger_Buns,Tomatoes,Beef,Pork,Milk,Soap"
T003273,"Frozen_Vegetables,Donuts,Bread,Chocolate,Apples,Ice_Cream,Cheese"
T003274,"Bread,Peanut_Butter,Toothpaste,Nuts,Apples,Deodorant"
T003275,"Tomatoes,Lettuce,Frozen_Pizza,Paper_Towels,Milk"
T003276,"Pork,Frozen_Pizza"
T003277,"Chicken,Rice,Yogurt,Pork"
T003278,"Vegetables,Rice,Paper_Towels,Cheese,Trash_Bags,Frozen_Pizza,Milk"
T003279,"Muffins,Shampoo"
T003280,"Ice_Cream,Coffee,Soap,Trash_Bags,Yogurt,Turkey,Crackers"
T003281,"Oranges,Nuts,Turkey,Paper_Towels"
T003282,"Cream,Coffee,Soda,Frozen_Vegetables,Chicken,Shampoo,Cookies,Crackers,Apples"
T003283,"Rice,Vegetables,Cheese,Shampoo,Trash_Bags,Nuts,Juice,Lettuce,Beef"
T003284,"Bagels,Milk,Apples,Paper_Towels,Deodorant,Muffins,Toothpaste"
T003285,"Milk,Soda,Beef,Nuts,Deodorant,Toothpaste,Tomatoes"
T003286,"Vegetables,Rice,Dish_Soap,Trash_Bags,Toothpaste,Water,Chocolate,Tea,Deodorant"
T003287,"Cream,Sugar,Shampoo,Nuts,Lettuce"
T003288,"Pasta,Cheese,Tea,Tomatoes"
T003289,"Bread,Bagels,Donuts,Muffins,Lettuce,Nuts,Apples"
T003290,"Bagels,Cheese,Chicken,Yogurt,Donuts,Apples,Shampoo,Milk"
T003291,"Soda,Shampoo,Chocolate"
T003292,"Toothpaste,Cream,Beef,Ice_Cream,Bananas,Paper_Towels,Tomatoes"
T003293,"Chips,Beer,Cream,Tomatoes"
T003294,"Soda,Ice_Cream,Cream,Crackers,Water"
T003295,"Pasta,Tomato_Sauce,Paper_Towels,Tea"
T003296,"Oranges,Toothpaste,Deodorant,Cookies,Butter,Bagels,Chocolate,Cream"
T003297,"Trash_Bags,Croissants,Paper_Towels,Tomatoes,Detergent,Donuts,Cheese,Chocolate"
T003298,"Vegetables,Rice,Croissants,Chicken,Bananas,Tomatoes,Frozen_Pizza,Soap"
T003299,"Bread,Turkey,Chocolate,Fish,Yogurt,Milk,Chips,Deodorant"
T003300,"Frozen_Vegetables,Lettuce,Coffee,Chocolate,Soap"
T003301,"Vegetables,Chicken,Milk,Oranges,Water"
T003302,"Shampoo,Trash_Bags,Muffins,Juice,Soap"
T003303,"Deodorant,Fish,Bananas,Donuts"
T003304,"Vegetables,Chicken,Shampoo"
T003305,"Rice,Chicken,Oranges,Turkey,Shampoo,Butter"
T003306,"Coffee,Pork"
T003307,"Milk,Bread,Water,Muffins,Deodorant,Frozen_Dinners"
T003308,"Chicken,Vegetables,Muffins,Turkey,Soda,Water,Coffee"
T003309,"Beef,Lettuce,Tomatoes,Detergent,Coffee,Dish_Soap"
T003310,"Detergent,Pork,Crackers,Milk,Butter"
T003311,"Detergent,Chicken"
T003312,"Ice_Cream,Whipped_Cream,Bagels,Oranges"
T003313,"Bananas,Milk,Chicken,Trash_Bags,Ice_Cream"
T003314,"Coffee,Frozen_Pizza,Juice,Bread,Frozen_Dinners,Beef,Butter"
T003315,"Shampoo,Bagels,Dish_Soap,Muffins,Chicken,Chips"
T003316,"Croissants,Butter,Muffins,Yogurt,Trash_Bags"
T003317,"Bread,Butter,Toothpaste,Dish_Soap,Bagels"
T003318,"Beef,Donuts,Tea,Detergent,Oranges,Paper_Towels"
T003319,"Turkey,Milk,Chips,Toothpaste,Beef,Paper_Towels"
T003320,"Chocolate,Paper_Towels,Ice_Cream,Trash_Bags,Frozen_Pizza,Detergent,Chips"
T003321,"Detergent,Ice_Cream,Lettuce,Juice,Milk,Shampoo,Trash_Bags,Chocolate"
T003322,"Yogurt,Pork"
T003323,"Peanut_Butter,Jelly,Dish_Soap,Oranges,Deodorant,Soda,Milk,Soap,Juice"
T003324,"Chips,Dip,Shampoo,Frozen_Pizza,Fish"
T003325,"Beef,Tomatoes,Hamburger_Buns,Cream,Frozen_Pizza,Apples"
T003326,"Milk,Butter,Dish_Soap,Frozen_Dinners,Bread,Muffins,Chicken"
T003327,"Ice_Cream,Whipped_Cream,Apples,Detergent,Cream,Croissants"
T003328,"Chocolate,Dish_Soap,Frozen_Vegetables,Cheese,Cream"
T003329,"Water,Yogurt,Croissants,Bananas"
T003330,"Soap,Frozen_Pizza,Beef,Apples,Frozen_Vegetables"
T003331,"Chips,Soda,Water,Crackers,Ice_Cream,Detergent"
T003332,"Frozen_Vegetables,Crackers,Nuts,Frozen_Dinners,Beef,Tea"
T003333,"Apples,Milk,Butter,Nuts"
T003334,"Jelly,Bread,Muffins,Trash_Bags,Frozen_Pizza,Chocolate,Bagels,Shampoo"
T003335,"Lettuce,Beef,Butter,Ice_Cream,Chips,Soap,Frozen_Vegetables,Bagels"
T003336,"Bananas,Cereal,Cookies,Dish_Soap"
T003337,"Bananas,Yogurt,Nuts,Frozen_Dinners,Trash_Bags,Chocolate,Bagels"
T003338,"Cream,Sugar,Apples,Donuts,Water,Soap,Frozen_Vegetables"
T003339,"Frozen_Pizza,Detergent"
T003340,"Peanut_Butter,Bread,Tomatoes,Chocolate,Oranges,Detergent,Chips,Paper_Towels,Frozen_Vegetables"
T003341,"Cheese,Donuts,Water,Butter"
T003342,"Pork,Lettuce,Tea,Butter,Crackers,Frozen_Vegetables,Chocolate"
T003343,"Ice_Cream,Chocolate_Syrup,Frozen_Pizza,Bagels,Chocolate,Yogurt"
T003344,"Bagels,Shampoo,Bananas,Toothpaste"
T003345,"Turkey,Deodorant,Oranges,Croissants"
T003346,"Bagels,Dish_Soap,Deodorant,Soap,Donuts,Fish,Turkey"
T003347,"Yogurt,Ice_Cream,Soda,Soap,Pork"
T003348,"Chips,Soda,Cookies,Apples"
T003349,"Detergent,Ice_Cream,Shampoo,Muffins,Paper_Towels"
T003350,"Yogurt,Dish_Soap,Chicken,Oranges,Frozen_Dinners,Chips"
T003351,"Nuts,Dish_Soap,Cheese"
T003352,"Bread,Butter,Lettuce,Nuts,Soap,Bagels,Frozen_Pizza,Pork,Paper_Towels,Cream"
T003353,"Milk,Bananas,Cream,Oranges,Fish"
T003354,"Chips,Soda,Lettuce,Juice,Butter,Toothpaste"
T003355,"Bananas,Turkey,Water,Frozen_Dinners,Croissants,Paper_Towels"
T003356,"Deodorant,Tomatoes,Cookies,Frozen_Dinners,Lettuce,Crackers,Soda,Ice_Cream"
T003357,"Frozen_Dinners,Cookies,Crackers,Oranges,Toothpaste,Frozen_Vegetables,Cream"
T003358,"Tomatoes,Bananas,Ice_Cream,Fish"
T003359,"Salsa,Beer,Chicken,Water,Trash_Bags"
T003360,"Pork,Cheese,Donuts"
T003361,"Dip,Soda,Dish_Soap,Apples,Chocolate"
T003362,"Bananas,Shampoo"
T003363,"Tomato_Sauce,Cheese,Frozen_Pizza,Muffins,Bread"
T003364,"Turkey,Chocolate,Water"
T003365,"Soda,Chips,Yogurt,Detergent,Lettuce,Tea"
T003366,"Turkey,Paper_Towels,Frozen_Vegetables,Chicken,Frozen_Dinners,Ice_Cream"
T003367,"Tomatoes,Deodorant,Cream,Trash_Bags,Beef,Soda"
T003368,"Cheese,Nuts,Pork,Beef,Ice_Cream,Paper_Towels,Donuts"
T003369,"Salsa,Chips,Chocolate,Turkey,Shampoo,Lettuce,Juice,Crackers"
T003370,"Peanut_Butter,Bread,Turkey,Soda,Oranges,Tea,Toothpaste,Frozen_Dinners"
T003371,"Soap,Soda,Trash_Bags,Cream"
T003372,"Pasta,Cheese,Soap,Croissants"
T003373,"Salsa,Chips,Muffins,Deodorant,Tomatoes"
T003374,"Cream,Coffee,Crackers,Oranges,Paper_Towels"
T003375,"Turkey,Frozen_Pizza,Cream,Shampoo,Frozen_Dinners"
T003376,"Milk,Bread,Juice,Frozen_Vegetables,Fish,Toothpaste"
T003377,"Dip,Chips,Crackers,Chicken,Fish,Pork,Bagels"
T003378,"Tomatoes,Butter,Trash_Bags,Frozen_Vegetables"
T003379,"Paper_Towels,Shampoo,Tea"
T003380,"Beef,Lettuce,Oranges,Chocolate,Apples,Milk,Cheese"
T003381,"Tomatoes,Yogurt,Soap,Deodorant,Dish_Soap,Bananas"
T003382,"Water,Fish,Toothpaste"
T003383,"Bread,Butter,Ice_Cream,Chocolate,Trash_Bags"
T003384,"Dish_Soap,Frozen_Pizza"
T003385,"Soap,Donuts,Lettuce,Toothpaste,Coffee,Dish_Soap,Chocolate,Yogurt"
T003386,"Turkey,Yogurt,Chips,Fish,Pork,Cookies,Cream,Bread"
T003387,"Detergent,Chicken,Paper_Towels"
T003388,"Chips,Beer,Oranges,Frozen_Pizza,Cheese,Nuts,Frozen_Vegetables"
T003389,"Bread,Jelly,Milk,Trash_Bags,Muffins"
T003390,"Coffee,Chicken,Chips,Trash_Bags,Ice_Cream,Tea,Muffins,Bananas"
T003391,"Muffins,Frozen_Vegetables,Water,Detergent,Frozen_Pizza,Nuts,Toothpaste"
T003392,"Frozen_Dinners,Bread,Ice_Cream"
T003393,"Chips,Soda,Butter,Frozen_Vegetables,Juice,Tomatoes,Trash_Bags,Donuts,Frozen_Pizza,Toothpaste"
T003394,"Butter,Bread,Beef,Tea,Frozen_Pizza,Bananas,Nuts"
T003395,"Cream,Trash_Bags,Soap,Soda,Oranges,Croissants"
T003396,"Beer,Chips,Ice_Cream,Frozen_Dinners,Cream,Juice"
T003397,"Tea,Milk,Coffee,Tomatoes,Apples"
T003398,"Chips,Beer,Paper_Towels,Soap,Frozen_Pizza,Yogurt"
T003399,"Juice,Oranges"
T003400,"Donuts,Chips,Yogurt"
T003401,"Frozen_Dinners,Donuts"
T003402,"Frozen_Dinners,Tomatoes"
T003403,"Bagels,Cream,Fish"
T003404,"Coffee,Cream,Lettuce,Shampoo,Pork"
T003405,"Milk,Cereal,Lettuce,Muffins,Bananas,Soda,Beef"
T003406,"Butter,Bread,Chocolate,Donuts,Lettuce,Frozen_Vegetables,Apples,Turkey,Deodorant"
T003407,"Soap,Croissants"
T003408,"Dip,Chips,Dish_Soap,Trash_Bags,Fish,Cheese"
T003409,"Frozen_Vegetables,Crackers,Detergent,Frozen_Pizza,Tomatoes,Soap"
T003410,"Soap,Dish_Soap,Shampoo"
T003411,"Shampoo,Cream,Frozen_Vegetables,Dish_Soap,Ice_Cream"
T003412,"Cream,Bananas,Milk,Butter"
T003413,"Soda,Dip,Deodorant,Cheese,Paper_Towels,Yogurt,Cream"
T003414,"Tomatoes,Lettuce,Frozen_Pizza,Juice,Muffins,Frozen_Vegetables"
T003415,"Shampoo,Trash_Bags,Water,Fish,Toothpaste,Oranges"
T003416,"Frozen_Dinners,Milk,Dish_Soap"
T003417,"Juice,Frozen_Dinners,Soap,Tea,Fish,Yogurt"
T003418,"Soda,Tomatoes,Donuts"
T003419,"Nuts,Donuts,Crackers,Toothpaste"
T003420,"Fish,Toothpaste,Water,Cream"
T003421,"Turkey,Tomatoes"
T003422,"Bagels,Shampoo"
T003423,"Frozen_Dinners,Frozen_Pizza,Donuts,Tomatoes,Trash_Bags,Tea,Detergent"
T003424,"Ice_Cream,Chocolate_Syrup,Bagels,Frozen_Pizza,Trash_Bags,Frozen_Dinners,Cookies"
T003425,"Yogurt,Cheese,Paper_Towels,Bagels,Soap"
T003426,"Tea,Donuts,Tomatoes,Paper_Towels,Chips"
T003427,"Tea,Croissants,Cookies"
T003428,"Chips,Water,Pork,Turkey,Yogurt"
T003429,"Soap,Shampoo,Pork,Frozen_Pizza,Apples"
T003430,"Milk,Cream,Pork"
T003431,"Toothpaste,Oranges"
T003432,"Detergent,Oranges,Trash_Bags,Beef,Donuts,Nuts,Cream"
T003433,"Rice,Chicken,Shampoo,Frozen_Dinners,Lettuce,Cookies,Dish_Soap"
T003434,"Beer,Chips,Trash_Bags,Nuts"
T003435,"Chips,Deodorant,Fish,Trash_Bags,Paper_Towels,Ice_Cream"
T003436,"Chips,Dip,Ice_Cream,Paper_Towels,Tomatoes,Cookies"
T003437,"Oranges,Tomatoes,Croissants,Tea,Yogurt,Frozen_Pizza,Cream,Deodorant"
T003438,"Lettuce,Cheese,Oranges,Chips"
T003439,"Bread,Fish,Crackers,Lettuce,Juice"
T003440,"Paper_Towels,Coffee,Fish,Nuts,Soap,Bagels"
T003441,"Tomatoes,Lettuce,Beef,Shampoo,Donuts,Turkey,Muffins,Ice_Cream,Soap"
T003442,"Chicken,Chips,Coffee,Turkey"
T003443,"Paper_Towels,Soda,Muffins,Tomatoes"
T003444,"Butter,Bread,Yogurt,Pork,Chips,Nuts"
T003445,"Soda,Chicken,Ice_Cream,Chocolate"
T003446,"Toothpaste,Fish,Trash_Bags,Detergent"
T003447,"Milk,Frozen_Vegetables"
T003448,"Ice_Cream,Bagels,Chicken,Toothpaste,Soda"
T003449,"Beer,Chips,Cookies,Crackers,Yogurt,Oranges,Cheese"
T003450,"Milk,Detergent"
T003451,"Chicken,Vegetables,Croissants,Coffee,Frozen_Dinners,Bagels,Toothpaste,Fish,Soap,Turkey"
T003452,"Tomatoes,Juice,Soda,Paper_Towels,Tea,Croissants"
T003453,"Yogurt,Dish_Soap,Trash_Bags"
T003454,"Vegetables,Rice,Pork,Frozen_Dinners,Soda,Ice_Cream,Frozen_Vegetables,Donuts,Dish_Soap,Butter"
T003455,"Beef,Tomatoes,Hamburger_Buns,Ice_Cream,Apples,Cookies"
T003456,"Lettuce,Donuts"
T003457,"Lettuce,Chips,Ice_Cream,Cheese"
T003458,"Peanut_Butter,Bread,Juice,Apples,Bananas,Detergent,Fish,Yogurt"
T003459,"Muffins,Detergent,Crackers,Paper_Towels,Frozen_Vegetables,Soda"
T003460,"Oranges,Chips"
T003461,"Beef,Hamburger_Buns,Soap,Bananas,Shampoo"
T003462,"Tomatoes,Oranges,Soap,Yogurt,Chocolate"
T003463,"Juice,Apples,Milk,Shampoo,Paper_Towels,Ice_Cream,Bananas"
T003464,"Hamburger_Buns,Tomatoes,Nuts,Bananas,Cookies,Chocolate,Soda"
T003465,"Cheese,Dish_Soap,Tea,Chicken,Ice_Cream,Coffee"
T003466,"Chicken,Rice,Juice,Turkey,Deodorant,Cheese,Shampoo,Frozen_Dinners,Dish_Soap,Lettuce"
T003467,"Soap,Water,Chocolate,Apples"
T003468,"Bread,Jelly,Bananas,Ice_Cream,Croissants,Trash_Bags,Crackers,Cheese,Frozen_Pizza"
T003469,"Milk,Nuts"
T003470,"Ice_Cream,Muffins,Frozen_Vegetables,Nuts,Lettuce,Tomatoes"
T003471,"Tomatoes,Trash_Bags,Soda"
T003472,"Donuts,Apples,Cookies,Tea,Cheese,Crackers,Oranges"
T003473,"Ice_Cream,Cheese,Tea,Dish_Soap,Soda,Trash_Bags,Bananas"
T003474,"Bread,Soap,Bagels,Deodorant,Milk,Tea,Tomatoes"
T003475,"Toothpaste,Water,Fish,Tea"
T003476,"Paper_Towels,Shampoo,Bananas,Frozen_Dinners,Bagels,Detergent,Ice_Cream"
T003477,"Chocolate,Butter,Juice,Yogurt,Pork,Shampoo,Fish"
T003478,"Paper_Towels,Soda"
T003479,"Deodorant,Butter,Nuts,Soap,Chicken"
T003480,"Juice,Coffee,Bananas"
T003481,"Milk,Bread,Cheese,Cookies"
T003482,"Turkey,Cheese,Milk"
T003483,"Tea,Soap,Bread,Bananas,Frozen_Pizza,Butter"
T003484,"Cream,Coffee,Frozen_Pizza,Chocolate"
T003485,"Soap,Bread,Croissants"
T003486,"Dip,Soda,Coffee,Turkey,Bread,Apples,Pork,Frozen_Dinners"
T003487,"Frozen_Dinners,Toothpaste,Turkey,Beef,Tomatoes,Soap,Crackers"
T003488,"Deodorant,Cream,Bagels,Trash_Bags,Frozen_Dinners,Bananas,Ice_Cream"
T003489,"Soda,Deodorant,Shampoo,Crackers"
T003490,"Paper_Towels,Pork,Ice_Cream"
T003491,"Milk,Bananas,Tea,Pork,Paper_Towels,Cookies,Water"
T003492,"Cereal,Bananas,Beef,Frozen_Dinners"
T003493,"Paper_Towels,Soap,Yogurt"
T003494,"Muffins,Crackers,Chicken"
T003495,"Beer,Chips,Donuts,Tomatoes,Shampoo,Coffee"
T003496,"Fish,Soap,Trash_Bags,Nuts,Juice"
T003497,"Dish_Soap,Chicken,Toothpaste,Pork"
T003498,"Water,Frozen_Dinners,Chocolate,Juice,Bagels"
T003499,"Milk,Cereal,Bananas,Chips,Toothpaste,Crackers,Deodorant"
T003500,"Trash_Bags,Toothpaste,Chicken,Tomatoes,Shampoo"
T003501,"Yogurt,Butter,Shampoo,Dish_Soap,Detergent"
T003502,"Chips,Dip,Muffins,Paper_Towels,Detergent,Butter,Dish_Soap,Water"
T003503,"Chips,Salsa,Bread,Ice_Cream,Donuts,Chicken,Toothpaste,Yogurt"
T003504,"Cheese,Pasta,Beef,Butter,Apples,Lettuce,Fish"
T003505,"Yogurt,Croissants,Dish_Soap,Shampoo,Bread,Coffee,Apples"
T003506,"Cheese,Paper_Towels,Water,Frozen_Pizza"
T003507,"Detergent,Croissants,Frozen_Vegetables"
T003508,"Pasta,Tomato_Sauce,Soap,Shampoo"
T003509,"Cheese,Frozen_Vegetables,Frozen_Dinners,Bread,Tomatoes,Chicken,Detergent,Trash_Bags"
T003510,"Butter,Milk,Soda,Deodorant,Coffee,Tea,Bread,Soap"
T003511,"Cheese,Tomato_Sauce,Cookies,Bread,Crackers,Milk"
T003512,"Oranges,Shampoo,Chicken,Cream,Muffins,Bagels,Detergent"
T003513,"Soda,Frozen_Dinners,Yogurt,Oranges,Frozen_Vegetables,Coffee,Paper_Towels"
T003514,"Tea,Muffins,Turkey"
T003515,"Frozen_Vegetables,Chocolate,Muffins,Milk,Frozen_Pizza,Frozen_Dinners"
T003516,"Coffee,Soda,Deodorant,Frozen_Dinners,Dish_Soap,Muffins,Crackers"
T003517,"Croissants,Donuts,Toothpaste"
T003518,"Pasta,Cheese,Beef,Turkey,Detergent,Soap"
T003519,"Chips,Butter,Yogurt,Bananas,Coffee,Paper_Towels,Chicken"
T003520,"Trash_Bags,Croissants,Cookies,Turkey,Soap,Cheese,Tomatoes,Beef"
T003521,"Chicken,Paper_Towels,Donuts,Bananas,Bagels,Deodorant"
T003522,"Turkey,Coffee,Juice,Fish,Bananas,Paper_Towels,Lettuce"
T003523,"Bread,Dish_Soap,Frozen_Dinners,Coffee,Tea,Turkey,Chips"
T003524,"Ice_Cream,Chocolate_Syrup,Crackers,Toothpaste,Soap,Muffins,Cream,Frozen_Dinners,Lettuce"
T003525,"Peanut_Butter,Bread,Frozen_Dinners,Bagels,Tomatoes,Pork,Frozen_Pizza,Lettuce,Juice"
T003526,"Chocolate_Syrup,Ice_Cream,Chicken,Coffee,Chips,Yogurt,Frozen_Dinners"
T003527,"Chips,Turkey,Shampoo"
T003528,"Milk,Bananas,Ice_Cream,Muffins,Cookies"
T003529,"Paper_Towels,Juice,Butter,Frozen_Pizza,Crackers"
T003530,"Croissants,Apples,Crackers"
T003531,"Paper_Towels,Donuts,Yogurt,Muffins"
T003532,"Frozen_Pizza,Cream,Oranges"
T003533,"Lettuce,Turkey,Nuts,Trash_Bags,Chicken"
T003534,"Dish_Soap,Cookies,Pork"
T003535,"Muffins,Detergent"
T003536,"Deodorant,Water,Detergent,Turkey,Toothpaste,Soap"
T003537,"Shampoo,Frozen_Dinners"
T003538,"Ice_Cream,Fish,Soda,Bagels,Oranges,Paper_Towels,Butter"
T003539,"Dish_Soap,Trash_Bags,Frozen_Vegetables"
T003540,"Dish_Soap,Trash_Bags,Turkey,Chicken"
T003541,"Chips,Frozen_Vegetables,Apples,Soda,Deodorant"
T003542,"Beer,Chips,Detergent,Dish_Soap,Ice_Cream"
T003543,"Ice_Cream,Nuts,Bagels,Tea,Donuts,Pork,Frozen_Pizza,Chips"
T003544,"Chicken,Rice,Frozen_Vegetables,Frozen_Pizza,Detergent,Cheese"
T003545,"Beef,Toothpaste,Shampoo,Chips,Tea,Bananas"
T003546,"Donuts,Frozen_Pizza,Water,Cookies,Cream,Bread,Soda"
T003547,"Ice_Cream,Fish,Toothpaste"
T003548,"Butter,Apples"
T003549,"Dip,Chips,Detergent,Deodorant,Tomatoes,Tea,Trash_Bags"
T003550,"Yogurt,Bagels"
T003551,"Salsa,Chips,Chocolate,Apples,Frozen_Pizza,Frozen_Dinners"
T003552,"Cereal,Milk,Dish_Soap,Bagels,Frozen_Pizza,Chips,Frozen_Dinners"
T003553,"Crackers,Juice"
T003554,"Sugar,Cream,Croissants,Cookies,Bread,Trash_Bags,Fish,Deodorant"
T003555,"Water,Croissants,Muffins,Chocolate"
